2017-10-17T08:58:25.645Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 4.652 ms
2017-10-17T08:58:25.646Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 5.383 ms
2017-10-17T08:58:25.649Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 5.273 ms
2017-10-17T08:58:25.651Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 5.280 ms
2017-10-17T08:58:25.662Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 2.341 ms
2017-10-17T08:58:25.727Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.619 ms
2017-10-17T08:58:28.104Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /users/usercenter :: 200 :: 2.793 ms
2017-10-17T08:58:28.126Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 6.163 ms
2017-10-17T08:58:28.133Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 12.050 ms
2017-10-17T08:58:28.134Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 7.630 ms
2017-10-17T08:58:28.136Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 7.688 ms
2017-10-17T08:58:28.144Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.701 ms
2017-10-17T08:58:28.241Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.321 ms
2017-10-17T08:58:29.463Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload :: 301 :: 2.647 ms
2017-10-17T08:58:29.466Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload/ :: 200 :: 1.217 ms
2017-10-17T08:58:29.485Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 5.682 ms
2017-10-17T08:58:29.491Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 9.582 ms
2017-10-17T08:58:29.492Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 3.981 ms
2017-10-17T08:58:29.498Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 8.056 ms
2017-10-17T08:58:29.524Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 0.738 ms
2017-10-17T08:58:29.594Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 5.083 ms
2017-10-17T08:58:29.623Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 3.519 ms
2017-10-17T09:09:08.556Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload/ :: 200 :: 24.857 ms
2017-10-17T09:09:08.581Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 8.497 ms
2017-10-17T09:09:08.583Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 11.739 ms
2017-10-17T09:09:08.587Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 12.778 ms
2017-10-17T09:09:08.588Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 13.059 ms
2017-10-17T09:09:08.596Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.301 ms
2017-10-17T09:09:08.699Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 0.951 ms
2017-10-17T09:09:08.722Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.008 ms
2017-10-17T09:10:58.580Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 4.265 ms
2017-10-17T09:10:58.584Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 6.173 ms
2017-10-17T09:10:58.586Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 5.156 ms
2017-10-17T09:10:58.589Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 5.745 ms
2017-10-17T09:10:58.596Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 0.830 ms
2017-10-17T09:10:58.697Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 0.839 ms
2017-10-17T09:11:02.319Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 8.916 ms
2017-10-17T09:11:02.320Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 12.679 ms
2017-10-17T09:11:02.325Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 4.326 ms
2017-10-17T09:11:02.328Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 6.952 ms
2017-10-17T09:11:02.332Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 0.765 ms
2017-10-17T09:11:02.401Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.523 ms
2017-10-17T09:11:03.668Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /login :: 200 :: 4.221 ms
2017-10-17T09:11:03.688Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 5.839 ms
2017-10-17T09:11:03.698Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 9.995 ms
2017-10-17T09:11:03.704Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 9.487 ms
2017-10-17T09:11:03.709Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 9.640 ms
2017-10-17T09:11:03.715Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.495 ms
2017-10-17T09:11:03.908Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 1.007 ms
2017-10-17T09:11:03.926Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 0.808 ms
2017-10-17T09:12:28.539Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: POST :: /login :: 302 :: 32.085 ms
2017-10-17T09:12:28.557Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: / :: 200 :: 15.838 ms
2017-10-17T09:12:28.577Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 6.143 ms
2017-10-17T09:12:28.584Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 8.041 ms
2017-10-17T09:12:28.585Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 3.975 ms
2017-10-17T09:12:28.589Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 7.244 ms
2017-10-17T09:12:28.597Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 2.666 ms
2017-10-17T09:12:28.705Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 0.921 ms
2017-10-17T09:12:30.703Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /users/usercenter :: 200 :: 4.855 ms
2017-10-17T09:12:30.724Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 6.913 ms
2017-10-17T09:12:30.730Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 10.024 ms
2017-10-17T09:12:30.731Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 5.240 ms
2017-10-17T09:12:30.736Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 9.851 ms
2017-10-17T09:12:30.741Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.091 ms
2017-10-17T09:12:30.827Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 0.722 ms
2017-10-17T09:12:32.613Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload :: 301 :: 3.353 ms
2017-10-17T09:12:32.617Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload/ :: 200 :: 0.817 ms
2017-10-17T09:12:32.642Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 8.493 ms
2017-10-17T09:12:32.645Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 8.335 ms
2017-10-17T09:12:32.646Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 11.089 ms
2017-10-17T09:12:32.649Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 7.491 ms
2017-10-17T09:12:32.658Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 2.162 ms
2017-10-17T09:12:32.720Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 1.117 ms
2017-10-17T09:12:32.737Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.652 ms
2017-10-17T09:33:57.548Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /upload/ :: 200 :: 23.089 ms
2017-10-17T09:33:57.574Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 8.602 ms
2017-10-17T09:33:57.577Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 10.413 ms
2017-10-17T09:33:57.579Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 11.932 ms
2017-10-17T09:33:57.585Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 11.440 ms
2017-10-17T09:33:57.591Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.589 ms
2017-10-17T09:33:58.056Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 1.185 ms
2017-10-17T09:33:58.093Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.556 ms
2017-10-17T09:34:00.223Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 4.280 ms
2017-10-17T09:34:00.227Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 5.761 ms
2017-10-17T09:34:00.230Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 4.233 ms
2017-10-17T09:34:00.234Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 5.481 ms
2017-10-17T09:34:00.239Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.005 ms
2017-10-17T09:34:00.357Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 1.131 ms
2017-10-17T09:34:02.409Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /register :: 200 :: 7.231 ms
2017-10-17T09:34:02.424Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 200 :: 3.388 ms
2017-10-17T09:34:02.427Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 200 :: 4.241 ms
2017-10-17T09:34:02.434Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/js/bootstrap.min.js :: 200 :: 8.309 ms
2017-10-17T09:34:02.437Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css :: 200 :: 4.223 ms
2017-10-17T09:34:02.446Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/img/liyu.png :: 200 :: 1.622 ms
2017-10-17T09:34:02.514Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 200 :: 0.686 ms
2017-10-17T09:34:02.540Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /static/css/bootstrap.min.css.map :: 200 :: 0.777 ms
2017-10-17T09:34:04.175Z :: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36 :: ::ffff:127.0.0.1 :: GET :: /login :: 200 :: 3.195 ms
